WO#,Full Asset Number,Asset Number,Asset Description,Owning Department Code,Description,Description_google_translated,Created By,Creation Date,Scheduled Start Date,Scheduled Completion Date,Operation Seq Num,Operation Start Date,Department Code,Description,Resource Seq Num,Resource,Est Hours,Assigned Units SUM,Completed Hours,Quantity Open,Date Completed,Actual Start Date,Last Update Date,User Name,WO Status,Work Order Status,Priority Disp,Plan Maintenance,Work Order Type Disp,Shutdown Type Disp,Activity,ACTIVITY TYPE,Activity Source Meaning,Activity Cause Disp,Tagout Required,Attribute2,Requirement Code,Parent Work Order,Child Work Order,Relationship Type,Relationship Status Code,Creation Date,Completion Comments,Comments Continued1,Comments Continued2
3350857,PV1-1123-TRH0422-HYS-SS,422,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,MEJORA IMCA:Reemplazo Abrazaderas Acumuladores de Direcci¢n 789D.,ADJUSTING VALVES AND MOTOR THERMAL ROTATORS CAT789D,30796,07-Jul-16,14-Jul-16,14-Jul-16,20,7/14/2016 7:07,MM11,MEJORA IMCA:Reemplazo Abrazaderas Acumuladores de Direcci¢n 789D.,10,MMIMCA,24,2,24,NULL,14-Jul-16,14-Jul-16,03-Aug-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,PM - Preventative,Required,NULL,RP-Repair,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,MEJORA REALIZADA POR EL PERSONAL DE IMCA,NULL,NULL
3353970,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,REVISAR EN ETCONFIGURACION DE  LIMITE DE MARCHA DEL EQUIPO CUANDO ESTE EN SOBRECARGA MAXIMA  DEBE ESTAR CONFIGURADO PARA QUE NO PASE DE 2DA  CONFIGURAR Y AJUSTAR DE SER NECESARIO,GRADUATION REVERSING LIGHT,37261,11-Jul-16,11-Jun-16,11-Jun-16,10,06-11-16 10:00,MM8,REVISAR EN ETCONFIGURACION DE  LIMITE DE MARCHA DEL EQUIPO CUANDO ESTE EN SOBRECARGA MAXIMA  DEBE ESTAR CONFIGURADO PARA QUE NO PASE DE 2DA  CONFIGURAR Y AJUSTAR DE SER NECESARIO,10,MMPDM,0,1,NULL,0.25,11-Jun-16,11-Jun-16,03-Aug-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,PM - Preventative,Required,NULL,RP-Repair,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3360672,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,MM3,Reemplazar Filtro de combustible.,IMCA IMPROVEMENT: Replacement Clamps Directorate Accumulators ¢ n 789D.,25827,15-Jul-16,15-Jul-16,15-Jul-16,10,7/15/2016 2:35,MM3,Reemplazar Filtro de combustible.,10,MMTECH,1,1,1,NULL,15-Jul-16,15-Jul-16,08-Aug-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,LIMPIESA DEL SISTEMA,NULL,NULL
3360954,PV1-1123-TRH0422-FRM-CAB,422,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,REEMPLAZAR CRISTAL DELANTERO FISURA,REVIEW IN ETCONFIGURACION LIMIT WHEN TEAM UP IN MAXIMUM OVERLOAD must be configured to not exceeding 2ND SET SETTING UP AND IF NECESSARY,27888,15-Jul-16,15-Jul-16,15-Jul-16,10,7/15/2016 13:01,MM3,REEMPLAZAR CRISTAL DELANTERO FISURA,11,MMTECH,0,3,7,-7,16-Jul-16,16-Jul-16,19-Jan-17,GAGARCIA,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3364959,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,PEDIDO DE AROS PARA ROTACION,Replace fuel filter.,36886,19-Jul-16,08-Sep-16,08-Sep-16,10,09-08-16 6:55,MM9,PEDIDO DE AROS PARA ROTACION,10,MMTYRE,1,1,NULL,1,NULL,NULL,19-Jul-16,CISABEL,Cancelled,Cancelled,3 - Due less than 30 days,Y,PM - Preventative,Not Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3365259,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,MM3,Reemplazar Toma R†pida de suministro de Combustible.,REPLACING FRONT GLASS CRACK,25827,19-Jul-16,19-Jul-16,19-Jul-16,10,7/19/2016 12:11,MM3,Reemplazar Toma R†pida de suministro de Combustible.,10,MMTECH,2,2,2,NULL,19-Jul-16,19-Jul-16,03-Aug-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Se Reemplazo Toma de Suministro de Combustible.,NULL,NULL
3365352,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789D,ORDER OF HOOPS FOR ROTATION,39438,19-Jul-16,02-Aug-16,02-Aug-16,30,08-02-16 19:08,MM10,LAVADO PARA MANTENIMIENTO,10,MMTECH,2,2,NULL,2,NULL,NULL,02-Aug-16,KHOLGUIN,Cancelled,Cancelled,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV003,SR-Service,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3365651,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,cambio de llanta pos 5 por buche y cable roto,Take R Replace Fuel supply request.,36960,19-Jul-16,19-Jul-16,19-Jul-16,11,7/19/2016 13:19,PM7,preparar y soldar radiador del area de trock shop,10,PRWELD,3,1,3,NULL,19-Jul-16,19-Jul-16,03-Aug-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE LA CAMBIO LA LLANTA  POS 5 USADA,NULL,NULL
3365709,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM9,"PEDIDO DE 2 AROS 57"" PARA CAMBIO EN PCR",PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,36886,19-Jul-16,08-Nov-16,08-Nov-16,10,11-08-16 13:48,MM9,"PEDIDO DE 2 AROS 57"" PARA CAMBIO EN PCR",10,MMTYRE,1,1,NULL,1,08-Nov-16,08-Nov-16,08-Nov-16,CISABEL,Complete,Complete,5 - Shutdown,Y,ST - Standing,Not Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Estos materiales fueron recibidos,NULL,NULL
3366799,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,RETORQUEO DE LA LLANTA POSICION # 6,tire change after 5 buche and broken wire,38765,20-Jul-16,20-Jul-16,20-Jul-16,10,7/20/2016 3:03,MM9,RETORQUEO DE LA LLANTA POSICION # 6,10,MMTYRE,2,2,1,1,20-Jul-16,20-Jul-16,08-Aug-16,ERNESTOPEREZ,Closed,Closed,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE RETORQUIO LA POS 6.,NULL,NULL
3367450,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789D,"ORDER OF 2 SIDES 57 ""FOR CHANGE IN PCR",30796,20-Jul-16,29-Jul-16,29-Jul-16,10,7/29/2016 7:00,MM8,ENTREVISTA AL OPERADOR,11,MMPDM,0,1,2,-2,29-Jul-16,29-Jul-16,31-Jul-16,JLSALAZAR,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV008,IN-Inspection,Production,Normal,N,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,COMPLETADO POR MONITOREO DE CONDICIONES,NULL,NULL
3371380,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,SACAR ROCA INCRUSTADA EN LA LLANTA POSICION 5 Y 6,RETORQUEO TIRE # 6 spot,38765,22-Jul-16,22-Jul-16,22-Jul-16,10,7/22/2016 3:20,MM9,SACAR ROCA INCRUSTADA EN LA LLANTA POSICION 5 Y 6,10,MMTYRE,4,2,3,1,22-Jul-16,22-Jul-16,08-Aug-16,ERNESTOPEREZ,Closed,Closed,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE SACO ROCA ENTRE LA POS 5 Y 6.,NULL,NULL
3377216,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,ROUTE-INSP-MANTENIMIENTO PREVENTIVO 250 HRS CAT 789 C Y D,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,-1,27-Jul-16,28-Jul-16,28-Jul-16,NULL,7/28/2016 2:30,MM3,ROUTE-INSP-MANTENIMIENTO PREVENTIVO 250 HRS CAT 789 C Y D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03-Aug-16,ESMARLINREYES,Cancelled,Cancelled,3 - Due less than 30 days,NULL,PM - Preventative,Not Required,NULL,RP-Repair,EXP,Normal,NULL,EXP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3381188,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,MM3,Instalar Cover de Toma R†pida de Suministro de Combustible.,REMOVING ROCK EMBEDDED IN TIRE POSITIONS 5 AND 6,28605,30-Jul-16,30-Jul-16,30-Jul-16,10,7/30/2016 22:32,MM3,Instalar Cover de Toma R†pida de Suministro de Combustible.,10,MMTECH,1,1,1,NULL,30-Jul-16,30-Jul-16,31-Jul-16,VMARTE,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,Se instalo el Cover de Toma R†pida de Suministro de Combustible.,NULL,NULL
3382564,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,"Inspeccionar y corregir luz interna de la cabina, reportan que no enciende.*dispach*",ROUTE-INSP-PREVENTIVE MAINTENANCE 250 HRS CAT 789 CYD,30796,01-Aug-16,11-Aug-16,11-Aug-16,10,08-11-16 21:13,MM3,"Inspeccionar y corregir luz interna de la cabina, reportan que no enciende.*dispach*",10,MMTECH,1,1,1,NULL,11-Aug-16,11-Aug-16,12-Aug-16,VMARTE,Complete,Complete,2 - Due less than 14 days,N,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,fue corregido.,NULL,NULL
3382565,PV1-1123-TRH0422-FRM,422,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,"Reparar escaleras, reportan que est†n torcidas.*dispach*",Install Cover Making R ask Fuel Supply.,30796,01-Aug-16,11-Aug-16,11-Aug-16,10,08-11-16 20:01,MM7,"Reparar escaleras, reportan que est†n torcidas.*dispach*",10,MMWELD,1,1,1,NULL,11-Aug-16,11-Aug-16,16-Aug-16,ANGHERNANDEZ,Complete,Complete,2 - Due less than 14 days,N,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE ENDEREZO ESCALERA PRINCIPAL,NULL,NULL
3382568,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,EVALUAR Y CORREGIR:LIMPIA PARABRISAS SE QUEDA A MITAD AL ACCIONARLO *DISPACH*,"Inspect and correct internal cabin light, report that does not turn. * Dispach *",30796,01-Aug-16,10-Sep-16,10-Sep-16,10,09-10-16 6:38,MM3,EVALUAR Y CORREGIR:LIMPIA PARABRISAS SE QUEDA A MITAD AL ACCIONARLO *DISPACH*,10,MMTECH,1,1,1,NULL,10-Sep-16,10-Sep-16,11-Sep-16,RNUNEZLANTIGUA,Complete,Complete,1 - Due less than 7 days,Y,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3382570,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,EVALUAR Y CORREGIR SISTEMA DE CAMARA NO FUNCIONA *DISPACH*,Repairing stairs report that n is crooked. * Dispach *,30796,01-Aug-16,10-Sep-16,10-Sep-16,10,09-10-16 11:19,MM3,EVALUAR Y CORREGIR SISTEMA DE CAMARA NO FUNCIONA *DISPACH*,10,MMTECH,1,1,1,NULL,10-Sep-16,10-Sep-16,11-Sep-16,RNUNEZLANTIGUA,Complete,Complete,1 - Due less than 7 days,Y,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3382571,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,CORREGIR MANUBRIO DE LA PUERTA IZQUIERDA NO ABRE POR FUERA * DISPACH*,EVALUATE AND CORRECTION: windscreen wiper when activated * HALF dispach STAYS *,30796,01-Aug-16,11-Aug-16,11-Aug-16,10,08-11-16 18:49,MM3,CORREGIR MANUBRIO DE LA PUERTA IZQUIERDA NO ABRE POR FUERA * DISPACH*,10,MMTECH,1,1,2,-1,11-Aug-16,11-Aug-16,12-Aug-16,VMARTE,Complete,Complete,2 - Due less than 14 days,N,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,fue inspeccionado y lubricado.,NULL,NULL
3382572,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,EVALUAR Y GENERAR BACKLOG PARA SU PEDIDO: FALTA TAPASOL DE LA CABINA*DISPACH*,CORRECTION SYSTEM EVALUATE AND CAMERA DOES NOT WORK * dispach *,30796,01-Aug-16,10-Sep-16,10-Sep-16,10,09-10-16 8:46,MM3,EVALUAR Y GENERAR BACKLOG PARA SU PEDIDO: FALTA TAPASOL DE LA CABINA*DISPACH*,10,MMTECH,1,1,1,NULL,10-Sep-16,10-Sep-16,11-Sep-16,RNUNEZLANTIGUA,Complete,Complete,1 - Due less than 7 days,Y,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3382573,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,EVALUAR Y GENERAR BACKLOG :FUGA DE COMBUSTIBLE POR EL WIGING DEL TANQUE DE COMBUSTIBLE*DISPACH*,CORRECTING HANDLE LEFT DOOR OPENS NO OUTSIDE * dispach *,30796,01-Aug-16,11-Aug-16,11-Aug-16,10,08-11-16 17:37,MM3,EVALUAR Y GENERAR BACKLOG :FUGA DE COMBUSTIBLE POR EL WIGING DEL TANQUE DE COMBUSTIBLE*DISPACH*,10,MMTECH,1,1,1,NULL,11-Aug-16,11-Aug-16,12-Aug-16,VMARTE,Complete,Complete,1 - Due less than 7 days,N,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,fue corregido,NULL,NULL
3382574,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3," INSPECCIONAR Y GENERAR BACKLOG PARA PEDIDO :CINTURON DE SEGURIDAD EN MAL ESTADO,*DISPACH*",EVALUATE AND GENERATE ORDER BACKLOG FOR: MISSING TAPASOL dispach CABIN * *,30796,01-Aug-16,11-Aug-16,11-Aug-16,10,08-11-16 17:01,MM3," INSPECCIONAR Y GENERAR BACKLOG PARA PEDIDO :CINTURON DE SEGURIDAD EN MAL ESTADO,*DISPACH*",10,MMTECH,1,1,1,NULL,11-Aug-16,11-Aug-16,12-Aug-16,VMARTE,Complete,Complete,1 - Due less than 7 days,N,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,fue inspeccionado y esta en buen estado.,NULL,NULL
3390674,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789D,EVALUATE AND GENERATE BACKLOG: FUEL LEAK FROM THE FUEL TANK WIGING dispach * *,30796,04-Aug-16,11-Aug-16,11-Aug-16,50,08-11-16 16:00,MM3,MANTENIMIENTO PREVENTIVO 500HRS,10,MMTECH,12,2,12,NULL,11-Aug-16,11-Aug-16,14-Aug-16,WORKORDERCOSTING,Complete,Complete,3 - Due less than 30 days,N,PM - Preventative,Required,CAT789DPV003,SR-Service,Production,Normal,N,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,se realizo PM 500 horas.,NULL,NULL
3392363,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,MM3,Reemplazar Cover de Acople r†pido de Suministro de Comestible.,INSPECT AND GENERATE ORDER BACKLOG FOR: SEATBELT IN BAD * dispach *,25827,07-Aug-16,07-Aug-16,07-Aug-16,10,08-07-16 12:28,MM3,Reemplazar Cover de Acople r†pido de Suministro de Comestible.,10,MMTECH,1,2,1,NULL,07-Aug-16,07-Aug-16,14-Aug-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,Se Instal¢ cover de suministro de Combustible.,NULL,NULL
3392667,PV1-1123-TRH0422-DTS-BRK,422,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,AJUSTAR PALANCA RETARDADOR DE MANO DESPRENDIDO,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,21455,07-Aug-16,07-Aug-16,08-Aug-16,10,08-07-16 23:27,MM3,RETARDADOR DE MANO DESPRENDIDO,10,MMTECH,2,2,2,NULL,08-Aug-16,07-Aug-16,14-Aug-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,SR-Service,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3395347,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,CAMBIO DE FILTRO DE MOTOR POR BAJA POTENCIA,Replace Cover Coupling r Supply Edible ask.,26109,09-Aug-16,09-Aug-16,09-Aug-16,10,08-09-16 14:44,MM3,CAMBIO DE FILTRO DE MOTOR POR BAJA POTENCIA,10,MMTECH,2,2,2,NULL,09-Aug-16,09-Aug-16,14-Aug-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3396476,PV1-1123-TRH0422-ENG-INJ,422,INJECTOR ENGINE HAULTRUCK CATERPILLAR 789D 422,MM3,CORREGIR FALLA DE VAJA POTENCIA + CAMBIO DE INYECTOR,LEVER SET DELAY HAND LOOSE,26109,10-Aug-16,10-Aug-16,10-Aug-16,10,08-10-16 5:55,MM3,CORREGIR FALLA DE VAJA POTENCIA + CAMBIO DE INYECTOR,10,MMTECH,2,2,2,NULL,10-Aug-16,10-Aug-16,14-Aug-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,N,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,Realizado,NULL,NULL
3402600,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,CAMBIO DE LLANTAS 1 Y 2 POR ROTACION,CHANGING MOTOR FILTER FOR LOW POWER,36886,16-Aug-16,27-Aug-16,27-Aug-16,10,8/27/2016 14:00,MM9,CAMBIO DE LLANTAS POSICION 1 Y 2 POR ROTACION,10,MMTYRE,24,3,8,16,27-Aug-16,27-Aug-16,11-Sep-16,WORKORDERCOSTING,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV076,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,se cambio las gomas pos 1 y 2 se instalo dos gomas nuevas.,NULL,NULL
3408302,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789D,CORRECTING POWER FAILURE VAJA + CHANGE INYECTOR,30796,18-Aug-16,27-Aug-16,27-Aug-16,20,8/27/2016 10:00,MM8,INSPECCION PREVENTIVA 250HRS,10,MMPDM,4,1,3,1,27-Aug-16,27-Aug-16,27-Aug-16,JLSALAZAR,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV008,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,COMPLETADO POR MONITOREO DE CONDICIONES,NULL,NULL
3412181,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,MANTENIMIENTO PREVENTIVO 1000 HRS CATERPILLAR 789D,TIRE CHANGE 1 AND 2 FOR ROTATION,21713,23-Aug-16,10-Sep-16,10-Sep-16,10,09-10-16 4:00,MM3,ENTREVISTA AL OPERADOR,11,MMTECH,0,1,14,-14,10-Sep-16,10-Sep-16,18-Sep-16,WORKORDERCOSTING,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV004,SR-Service,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6008439,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789D,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,30796,07-Sep-16,17-Sep-16,17-Sep-16,10,9/17/2016 10:00,MM8,ENTREVISTA AL OPERADOR,11,MMPDM,0,1,2,-2,17-Sep-16,17-Sep-16,17-Sep-16,NGARCIA2,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV008,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE  REALIZO INSPECCION PREVENTIVA CADA 250HRS,NULL,NULL
6011395,PV1-1123-TRH0422-DTS-BP,422,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,CAMBIO DE MANGUERA DEL ROTOR CHANVER DELANTERO,PREVENTIVE MAINTENANCE 789D CATERPILLAR 1000 HRS,40794,08-Sep-16,08-Sep-16,08-Sep-16,10,09-08-16 6:52,MM3,CAMBIO DE MANGUERA DEL ROTOR CHANVER DELANTERO,10,MMTECH,1,1,1,NULL,08-Sep-16,08-Sep-16,11-Sep-16,RNUNEZLANTIGUA,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Operator,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6011441,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,VERIFICAR FUNCIONAMIENTO DE SENSOR DE TEMPERATURA DE ESCAPE BANCO LADO DERECHO. VERIFICAR EN ET CODIGOS DE FALLA,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,37261,08-Sep-16,17-Sep-16,17-Sep-16,10,9/17/2016 13:00,MM3,VERIFICAR FUNCIONAMIENTO DE SENSOR DE TEMPERATURA DE ESCAPE BANCO LADO DERECHO. VERIFICAR EN ET CODIGOS DE FALLA,10,MMTECH,1,1,1,NULL,11-Sep-16,11-Sep-16,11-Sep-16,RNUNEZLANTIGUA,Complete,Complete,3 - Due less than 30 days,N,PM - Preventative,Required,NULL,PDM-Predictive,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6012266,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,Reemplazar Filtros y Aceite Motor Diesel. (Anticipado al PM),CHANGING HOSE FRONT ROTOR CHANVER,25827,08-Sep-16,08-Sep-16,08-Sep-16,10,09-08-16 9:46,MM3,Reemplazar Filtros y Aceite Motor Diesel.,10,MMTECH,2,2,2,NULL,08-Sep-16,08-Sep-16,11-Sep-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,PM - Preventative,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,se reemplazaron filtros de aceite de motor y se cambio aceite.,NULL,NULL
6014177,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,REPARAR PERDA•O DE LA ESCALERA PRINCIPAL,VERIFY OPERATION EXHAUST TEMPERATURE SENSOR BANK RIGHT SIDE.†VERIFY IN TROUBLE CODES ET,26109,09-Sep-16,09-Sep-16,09-Sep-16,10,09-09-16 13:57,MM7,REPARAR PERDA•O DE LA ESCALERA PRINCIPAL,10,MMWELD,1,1,NULL,1,09-Sep-16,09-Sep-16,11-Sep-16,MBENSAN,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6014364,PV1-1123-TRH0422-FRM,422,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,MM3,Reparar ambas escaleras de acceso,Replace Filters and Diesel Motor Oil.†(Advance to PM),19341,09-Sep-16,09-Sep-16,09-Sep-16,10,09-09-16 18:04,MM3,Reparar ambas escaleras de acceso,10,MMTECH,4,2,4,NULL,09-Sep-16,09-Sep-16,11-Sep-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Se Reparo ambas escaleras de acceso,NULL,NULL
6017760,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MM3,COMPLETAR PSI A TODAS LAS LLANTAS TRACERAS.,MEND PERDA • O of the main staircase,29810,12-Sep-16,12-Sep-16,12-Sep-16,10,09-12-16 15:40,MM9,COMPLETAR PSI A TODAS LAS LLANTAS TRACERAS,10,MMTYRE,2,2,NULL,2,12-Sep-16,12-Sep-16,18-Sep-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,SR-Service,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE LE COMPLETO LOS PSI A TODAS LAS LLANTAS TRACERAS.,NULL,NULL
